sis_taxon_id,assessment_id,year_published
183488,8122082,2010
183491,8122613,2010
183493,8122940,2010
183494,8123089,2010
183495,8123206,2010
183496,8123359,2010
183497,8123483,2010
183498,8123667,2010
183499,8123810,2010
183500,8124014,2010
183502,8124356,2010
183503,8124492,2010
183504,8124609,2010
183505,8124726,2010
183506,8124836,2010
183507,8124949,2010
183508,8125160,2010
183509,8125355,2010
183511,8125823,2010
183513,8126101,2010
183515,8126408,2010
183518,8127035,2010
183519,8127170,2010
183520,8127584,2010
183521,8127711,2010
183522,8127930,2010
183524,8128312,2010
183525,8128490,2010
183526,8128630,2010
183527,8128809,2010
183528,8129027,2010
183529,8129153,2010
183530,8129476,2010
183531,8129595,2010
183532,8129809,2010
183533,8130056,2010
183535,8130400,2010
183539,8130971,2010
183541,8131542,2010
183542,8131730,2010
183543,8131874,2010
183546,8132484,2010
183548,8132797,2010
183549,8132904,2010
183550,8133341,2010
183551,8133455,2010
183552,8133713,2010
183553,8133820,2010
183554,8133979,2010
183555,8134099,2010
183556,8134286,2010
183557,8134500,2010
183558,8134689,2010
183564,8135667,2010
183566,8135944,2010
183567,8136178,2010
183568,8136319,2010
183571,8137069,2010
183575,8137761,2010
183576,8137928,2010
183579,8138427,2010
183582,8139248,2010
183583,8139402,2010
183584,8139517,2010
183585,8139721,2010
183586,8139837,2010
183587,8139971,2010
183590,8140582,2010
183593,8141083,2010
183596,8141580,2010
183597,8141771,2010
183598,8141951,2010
183599,8142082,2010
183600,8142483,2010
183603,8142932,2010
183605,8143239,2010
183607,8143606,2010
183608,8143705,2010
183609,8143864,2010
183610,8144250,2010
183611,8144381,2010
183612,8144526,2010
183613,8144658,2010
183614,8144804,2010
183615,8144943,2010
183616,8145090,2010
183617,8145263,2010
183618,8145427,2010
183619,8145563,2010
183620,8145989,2010
183621,8146180,2010
183622,8146316,2010
183623,8146495,2010
183624,8146693,2010
183625,8146890,2010
183626,8147043,2010
183628,8147413,2010
183629,8147553,2010
183630,8147829,2010
183631,8147918,2010
183634,8148498,2010
183636,8148902,2010
183637,8149141,2010
183638,8149326,2010
183640,8149863,2010
183641,8150081,2010
183642,8150206,2010
183643,8150394,2010
183644,8150572,2010
183647,8151020,2010
183651,8151877,2010
183652,8152064,2010
183653,8152259,2010
183654,8152440,2010
183655,8152547,2010
183659,8153285,2010
183660,8153685,2010
183661,8153926,2010
183662,8154151,2010
183664,8154498,2010
183666,8154753,2010
183667,8154918,2010
183671,8155702,2010
183675,8156386,2010
183676,8156618,2010
183677,8156765,2010
183678,8156942,2010
183679,8157178,2010
183680,8157324,2010
183684,8158031,2010
183685,8158269,2010
183688,8158809,2010
183689,8159049,2010
183691,8159371,2010
183692,8159564,2010
183693,8159757,2010
183694,8159991,2010
183695,8160128,2010
183697,8160358,2010
183698,8160522,2010
183699,8160648,2010
183700,8160784,2010
183701,8160958,2010
183704,8161340,2010
183705,8161529,2010
183706,8161663,2010
183707,8161787,2010
183710,8162378,2010
183711,8162540,2010
183712,8162678,2010
183713,8162821,2010
183714,8163009,2010
183715,8163197,2010
183717,8163554,2010
183718,8163655,2010
183719,8163879,2010
183724,8165351,2010
183725,8165467,2010
183727,8165775,2010
183728,8165885,2010
183729,8166054,2010
183730,8166265,2010
183731,8166381,2010
183732,8166563,2010
183733,8166695,2010
183734,8166907,2010
183735,8167035,2010
183736,8167224,2010
183737,8167363,2010
183741,8168174,2010
183746,8169144,2010
183747,8169307,2010
183749,8169690,2010
183751,8169932,2010
183752,8170117,2010
183753,8170370,2010
183754,8170497,2010
183755,8170612,2010
183756,8170786,2010
183758,8171159,2010
183759,8171355,2010
183760,8171838,2010
183762,8172110,2010
183763,8172222,2010
183764,8172465,2010
183765,8172613,2010
183766,8172804,2010
183767,8172901,2010
183771,8174095,2010
183772,8174276,2010
183773,8174510,2010
183774,8174674,2010
183776,8175047,2010
183777,8175617,2010
183779,8176084,2010
183780,8176215,2010
183781,8176451,2010
183783,8176675,2010
183786,8177055,2010
183788,8177236,2010
183789,8177399,2010
183790,8177579,2010
183791,8177707,2010
183793,8178009,2010
183795,8178301,2010
183798,8178791,2010
183799,8178972,2010
183801,8179465,2010
183802,8179640,2010
183804,8179924,2010
183807,8180404,2010
183808,8180545,2010
183809,8180774,2010
183811,8181247,2010
183814,8181836,2010
183815,8182069,2010
183817,8182398,2010
183818,8182512,2010
183819,8182707,2010
183822,8183133,2010
183824,8183467,2010
183825,8183561,2010
183826,8183733,2010
183827,8183878,2010
183828,8184087,2010
183833,8185186,2010
183835,8185512,2010
183836,8185703,2010
183838,8185989,2010
183840,8186454,2010
183841,8186567,2010
183844,8187009,2010
183845,8187167,2010
183846,8187295,2010
183847,8187472,2010
183849,8187876,2010
183850,8188316,2010
183851,8188523,2010
183852,8188656,2010
183854,8188944,2010
183855,8189147,2010
183857,8189509,2010
183858,8189690,2010
183859,8189838,2010
183861,8190471,2010
183865,8191142,2010
183866,8191281,2010
183867,8191445,2010
183868,8191655,2010
183870,8191964,2010
183872,8192316,2010
183874,8192692,2010
183875,8192942,2010
183877,8193193,2010
183879,8193588,2010
183880,8193714,2010
183882,8194037,2010
183883,8194196,2010
183886,8194623,2010
183887,8194781,2010
183888,8194914,2010
183889,8195087,2010
183890,8195247,2010
183891,8195371,2010
183894,8195936,2010
183895,8196055,2010
183896,8196215,2010
183897,8196357,2010
183898,8196530,2010
183904,8197384,2010
183905,8197556,2010
183907,8197835,2010
183909,8198093,2010
183912,8198605,2010
183918,8199692,2010
183919,8199794,2010
183921,8200163,2010
183923,8200578,2010
183924,8200765,2010
183927,8201148,2010
183929,8201397,2010
183930,8201635,2010
183931,8201850,2010
183936,8202888,2010
183938,8203226,2010
183939,8203401,2010
183940,8203569,2010
183941,8203769,2010
183944,8204191,2010
183948,8204841,2010
183949,8205099,2010
183951,8205335,2010
183952,8205522,2010
183953,8205655,2010
183955,8205955,2010
183956,8206084,2010
183957,8206260,2010
183959,8206667,2010
183962,8207094,2010
183963,8207287,2010
183964,8207441,2010
183965,8207652,2010
183966,8207878,2010
183967,8208016,2010
183968,8208246,2010
183969,8208393,2010
183970,8208595,2010
183971,8208826,2010
183973,8209244,2010
183976,8209737,2010
183977,8209909,2010
183978,8210102,2010
183980,8210547,2010
183982,8210911,2010
183985,8211506,2010
183990,8212360,2010
183991,8212524,2010
183994,8213024,2010
183998,8213749,2010
183999,8213858,2010
184001,8214213,2010
184003,8214455,2010
184005,8214790,2010
184006,8215189,2010
184007,8215541,2010
184008,8215880,2010
184009,8216318,2010
184010,8217133,2010
184012,8217965,2010
184014,8218659,2010
184015,8218939,2010
184016,8219255,2010
184018,8219964,2010
184020,8220762,2010
184021,8221141,2010
184022,8221520,2010
184023,8221960,2010
184024,8222378,2010
184026,8223129,2010
184027,8223483,2010
184028,8223759,2010
184030,8224946,2010
184031,8225085,2010
184034,8225583,2010
184035,8225762,2010
184037,8226164,2010
184039,8226491,2010
184041,8226913,2010
184043,8227222,2010
184045,8227569,2010
184046,8227715,2010
184048,8228161,2010
184493,8281141,2010
184520,8285522,2010
184523,8286164,2011
184576,8295380,2010
184590,8297885,2010
184635,8305025,2010
184700,8317047,2010
184985,8340177,2011
184986,8340348,2011
184987,8340458,2011
184988,8340578,2011
184989,8340706,2011
184990,8340817,2011
184991,8340976,2011
184992,8341083,2011
184993,8341204,2011
184994,8341748,2011
184995,8341879,2011
184996,8342037,2011
184997,8342153,2011
184998,8342280,2011
184999,8342445,2011
185057,8342629,2011
185058,8342799,2011
185000,8343227,2011
185060,8343647,2011
185001,8343869,2011
185059,8343996,2011
185002,8344227,2011
185061,8344385,2011
185003,8344528,2011
185062,8344664,2011
185004,8344865,2011
185072,8344967,2011
185005,8345117,2011
185073,8345242,2011
185006,8345401,2011
185074,8345517,2011
185007,8345651,2011
185075,8345792,2011
185008,8345918,2011
185076,8346031,2011
185009,8346195,2011
185077,8346297,2011
185010,8346704,2011
185078,8346809,2011
185011,8346928,2011
185079,8347038,2011
185012,8347162,2011
185013,8347846,2011
185080,8347974,2011
185014,8348228,2011
185081,8348360,2011
185015,8348526,2011
185082,8348745,2011
185016,8348885,2011
185083,8349054,2011
185017,8349208,2011
185084,8349379,2011
185018,8349763,2011
185085,8349927,2011
185019,8350065,2011
185086,8350263,2011
185087,8350585,2011
185020,8350715,2011
185088,8350864,2011
185021,8350997,2011
185089,8351152,2011
185022,8351324,2011
185023,8351688,2011
185090,8351877,2011
185024,8352072,2011
185091,8352245,2011
185025,8352422,2011
185092,8352545,2011
185026,8352663,2011
185093,8353081,2011
185027,8353305,2011
185094,8353583,2011
185028,8353722,2011
185095,8353842,2011
185029,8354017,2011
185096,8354147,2011
185030,8354441,2011
185031,8354619,2011
185032,8354796,2011
185033,8355232,2011
185034,8355351,2011
185035,8355465,2011
185036,8355716,2011
185037,8355853,2011
185038,8356020,2011
185039,8356257,2011
185040,8356577,2011
185041,8356729,2011
185042,8356873,2011
185043,8357202,2011
185044,8357322,2011
185045,8357452,2011
185046,8357569,2011
185047,8357708,2011
185048,8357859,2011
185049,8357971,2011
185050,8358227,2011
185051,8358569,2011
185052,8358798,2011
185053,8358941,2011
185054,8359047,2011
185055,8359360,2011
185056,8359467,2011
185063,8359609,2011
185064,8359805,2011
185065,8359961,2011
185066,8360409,2011
185067,8360820,2011
185068,8361489,2011
185069,8361607,2011
185070,8361900,2011
185071,8362014,2011
186106,8501267,2010
187368,8515694,2010
187369,8516100,2010
187370,8516592,2010
187371,8516724,2010
187372,8516865,2010
187373,8516990,2010
187374,8517571,2010
187375,8517736,2010
187376,8517903,2010
187377,8518039,2010
187378,8518162,2010
187379,8518391,2010
187380,8518601,2010
187381,8518738,2010
187382,8519431,2010
187383,8520063,2010
187384,8520732,2010
187385,8521321,2010
187386,8521484,2010
187387,8521600,2010
187388,8521792,2010
187389,8521940,2010
187390,8522351,2010
187391,8522581,2010
187392,8522703,2010
187393,8522908,2010
187394,8523156,2010
187395,8523363,2010
187396,8523800,2010
187397,8524486,2010
187398,8525211,2010
187399,8525520,2010
187400,8525979,2010
187401,8526163,2010
187402,8526322,2010
187403,8526507,2010
187404,8526684,2010
187405,8526833,2010
187406,8527165,2010
187407,8527317,2010
187408,8527804,2010
187409,8527955,2010
187410,8528419,2010
187411,8528537,2010
187412,8528923,2010
187413,8529098,2010
187414,8529227,2010
187415,8529387,2010
187416,8529512,2010
187417,8529780,2010
187418,8530118,2010
187419,8530888,2010
187420,8531265,2010
187421,8531378,2010
187422,8531491,2010
187423,8531626,2010
187424,8532024,2010
187425,8532529,2010
187426,8532675,2010
187427,8532881,2010
187428,8533012,2010
187429,8533186,2010
187430,8533591,2010
187431,8533784,2010
187432,8534194,2010
187433,8534385,2010
187434,8534545,2010
187436,8534848,2010
187437,8535240,2010
187438,8535392,2010
187439,8535703,2010
187440,8536013,2010
187441,8536165,2010
187442,8536864,2010
187443,8537006,2010
187444,8537432,2010
187445,8537789,2010
187446,8537893,2010
187447,8538083,2010
187448,8538221,2010
187449,8538374,2010
187450,8538761,2010
187451,8539062,2010
187452,8539355,2010
187453,8539515,2010
187454,8539682,2010
187456,8540336,2010
187457,8540761,2010
187458,8540938,2010
187459,8541062,2010
187460,8541411,2010
187461,8541585,2010
187462,8542014,2010
187463,8542188,2010
187464,8542360,2010
187465,8542491,2010
187466,8542656,2010
187467,8543201,2010
187468,8543437,2010
187469,8543542,2010
187470,8543846,2010
187471,8544030,2010
187472,8544201,2010
187473,8544399,2010
187474,8544588,2010
187475,8544986,2010
187476,8545602,2010
187477,8546194,2010
187478,8546783,2010
187479,8547027,2010
187480,8547393,2010
187481,8547583,2010
187482,8547710,2010
187483,8548090,2010
187484,8548249,2010
187485,8548426,2010
187486,8548572,2010
187487,8548704,2010
187488,8548818,2010
187489,8548979,2010
187490,8549696,2010
187491,8550271,2010
187493,8550712,2010
187494,8551033,2010
187495,8551178,2010
187496,8551379,2010
187497,8551601,2010
187498,8552033,2010
187499,8552174,2010
187500,8552543,2010
187501,8552655,2010
187502,8552777,2010
187503,8552911,2010
187504,8553084,2010
187505,8553216,2010
187506,8553413,2010
187507,8553604,2010
187508,8553821,2010
187509,8553927,2010
187510,8554287,2010
187511,8554417,2010
187512,8554646,2010
187513,8554999,2010
187514,8555120,2010
187515,8555319,2010
187516,8555482,2010
187517,8556094,2010
187518,8556347,2010
187519,8556500,2010
187520,8556943,2010
187521,8557150,2010
187522,8557272,2010
187523,8557703,2010
187524,8558340,2010
187525,8558521,2010
187526,8558676,2010
187527,8558884,2010
187528,8559428,2010
187529,8559549,2010
187530,8559949,2010
187531,8560390,2010
187532,8560509,2010
187533,8560770,2010
187534,8560903,2010
187535,8561209,2010
187536,8561399,2010
187537,8561894,2010
187538,8562029,2010
187539,8562216,2010
187540,8562606,2010
187541,8562713,2010
187542,8563316,2010
187543,8563451,2010
187544,8563582,2010
187545,8563883,2010
187546,8564076,2010
187547,8564424,2010
187548,8564837,2010
187549,8565334,2010
187550,8566057,2010
187551,8566188,2010
187552,8566390,2010
187553,8566575,2010
187554,8566714,2010
187555,8567064,2010
187556,8567204,2010
187557,8567565,2010
187558,8567700,2010
187559,8567864,2010
187560,8568771,2010
187561,8568938,2010
187562,8569103,2010
187563,8569275,2010
187564,8569710,2010
187565,8570025,2010
187566,8570402,2010
187567,8570520,2010
187568,8570664,2010
187569,8570874,2010
187570,8571598,2010
187571,8572023,2010
187572,8572139,2010
187574,8572638,2010
187575,8572786,2010
187576,8573103,2010
187577,8573254,2010
187578,8573421,2010
187579,8573762,2010
187580,8574054,2010
187581,8574221,2010
187582,8574393,2010
187583,8574560,2010
187584,8574735,2010
187585,8575083,2010
187586,8575216,2010
187587,8575387,2010
187588,8575723,2010
187589,8575871,2010
187590,8576388,2010
187591,8576522,2010
187592,8576656,2010
187593,8576774,2010
187594,8576891,2010
187596,8577205,2010
187597,8577353,2010
187598,8577514,2010
187599,8577714,2010
187600,8578241,2010
187601,8578698,2010
187602,8578837,2010
187603,8578989,2010
187604,8579126,2010
187605,8579447,2010
187606,8579611,2010
187607,8579731,2010
187609,8579971,2010
187610,8580411,2010
187611,8580731,2010
187612,8580867,2010
187614,8581541,2010
187615,8581684,2010
187616,8581821,2010
187617,8581944,2010
187618,8582092,2010
187619,8582325,2010
187620,8582630,2010
187621,8582849,2010
187622,8583295,2010
187623,8583489,2010
187624,8583725,2010
187625,8584020,2010
187626,8584201,2010
187627,8584591,2010
187628,8584798,2010
187629,8584906,2010
187630,8585255,2010
187631,8585382,2010
187632,8585850,2010
187633,8586162,2010
187634,8586334,2010
187635,8586602,2010
187636,8586752,2010
187638,8586982,2010
187639,8587262,2010
187640,8587910,2010
187641,8588247,2010
187642,8588417,2010
187643,8588636,2010
187644,8588770,2010
187645,8588884,2010
187646,8589079,2010
187647,8589417,2010
187648,8589595,2010
187649,8589714,2010
187650,8590411,2010
187651,8590573,2010
187652,8590861,2010
187653,8591243,2010
187654,8591882,2010
187655,8592538,2010
187656,8592777,2010
187657,8592923,2010
187658,8593063,2010
187659,8593543,2010
187660,8593997,2010
187661,8594164,2010
187662,8594323,2010
187663,8594479,2010
187664,8594629,2010
187665,8594901,2010
187666,8595037,2010
187667,8595174,2010
187668,8595321,2010
187669,8595470,2010
187670,8595808,2010
187671,8596183,2010
187672,8596282,2010
187673,8596689,2010
187674,8597287,2010
187675,8597680,2010
187676,8597900,2010
187677,8598030,2010
187679,8598594,2010
187680,8599138,2010
187681,8599271,2010
187682,8599788,2010
187683,8599922,2010
187684,8600071,2010
187685,8600483,2010
187686,8600993,2010
187687,8601129,2010
187688,8601261,2010
187689,8601575,2010
187690,8602097,2010
187691,8602272,2010
187692,8602462,2010
187693,8602861,2010
187694,8603052,2010
187695,8603289,2010
187696,8603436,2010
187697,8604624,2010
187698,8604779,2010
187699,8605358,2010
187700,8605700,2010
187701,8605875,2010
187702,8606087,2010
187703,8606301,2010
187704,8606647,2010
187705,8606763,2010
187706,8607422,2010
187707,8607569,2010
187708,8608113,2010
187709,8608245,2010
187710,8608399,2010
187711,8608670,2010
187712,8608828,2010
187713,8608971,2010
187715,8610252,2010
187716,8610799,2010
187717,8611384,2010
187718,8611549,2010
187719,8611883,2010
187720,8612009,2010
187721,8612172,2010
187722,8612353,2010
187723,8612954,2010
187724,8613456,2010
187725,8613802,2010
187726,8613980,2010
187727,8614200,2010
187728,8614455,2010
187729,8614614,2010
187730,8614997,2010
187731,8615167,2010
187732,8615339,2010
187733,8615533,2010
187734,8616044,2010
187735,8616212,2010
187736,8616408,2010
187737,8616782,2010
187738,8616901,2010
187739,8617081,2010
187740,8617677,2010
187741,8617920,2010
187742,8618065,2010
187743,8618188,2010
187744,8618341,2010
187745,8618706,2010
187746,8618843,2010
187747,8619499,2010
187748,8619852,2010
187749,8620560,2010
187750,8620736,2010
187751,8620934,2010
187752,8621739,2010
187753,8622606,2010
187754,8622760,2010
187755,8622903,2010
187757,8623382,2010
187758,8623496,2010
187759,8623644,2010
187760,8623917,2010
187761,8624035,2010
187762,8624186,2010
187763,8624473,2010
187764,8624954,2010
187765,8625125,2010
187766,8625253,2010
187767,8625392,2010
187768,8625881,2010
