iucn_sciname,worms_valid_sciname,sis_taxon_id,iucn_assessment_id,aphia_id,aquax,notes
heterozostera tasmanica,heterozostera tasmanica,173354,6998009,374710,Not in AquaX,NA
heterozostera nigricaulis,heterozostera nigricaulis,173355,6998170,669498,Not in AquaX,NA
amphibolis antarctica,amphibolis antarctica,173356,6998310,374718,Not in AquaX,NA
cymodocea serrulata,cymodocea serrulata,173358,6998619,208919,Not in AquaX,NA
lepilaena marina,lepilaena marina,173359,6998923,495097,Not in AquaX,NA
amphibolis griffithii,amphibolis griffithii,173360,6999061,374719,Not in AquaX,NA
nanozostera noltii,nanozostera noltii,173361,6999224,669496,Not in AquaX,NA
cymodocea rotundata,cymodocea rotundata,173363,6999692,208921,Not in AquaX,NA
thalassia hemprichii,thalassia hemprichii,173364,7000000,208931,Not in AquaX,NA
halophila capricorni,halophila capricorni,173365,7000432,823803,Not in AquaX,NA
phyllospadix serrulatus,phyllospadix serrulatus,173366,7000590,374708,Not in AquaX,NA
phyllospadix scouleri,phyllospadix scouleri,173367,7000726,374707,Not in AquaX,NA
halophila ovata,halophila ovata,173368,7000904,208927,Not in AquaX,NA
posidonia coriacea,posidonia coriacea,173369,7001137,660627,Not in AquaX,NA
nanozostera capensis,nanozostera capensis,173370,7001305,1345366,Not in AquaX,NA
halophila australis,halophila australis,173371,7001541,374889,Not in AquaX,NA
halodule wrightii,halodule wrightii,173372,7001725,208925,Not in AquaX,NA
halodule bermudensis,halodule bermudensis,173374,7002336,377177,Not in AquaX,NA
thalassodendron ciliatum,thalassodendron ciliatum,173375,7002484,220228,Not in AquaX,NA
halophila minor,halophila minor,173376,7002822,208926,Not in AquaX,NA
ruppia tuberosa,ruppia tuberosa,173377,7003062,495094,Not in AquaX,NA
syringodium filiforme,syringodium filiforme,173378,7003203,374715,Not in AquaX,NA
posidonia ostenfeldii,posidonia ostenfeldii,173379,7003559,374713,Not in AquaX,NA
heterozostera polychlamys,heterozostera polychlamys,173380,7004201,669499,Not in AquaX,NA
halophila nipponica,halophila nipponica,173381,7004341,593696,Not in AquaX,NA
thalassodendron pachyrhizum,thalassodendron pachyrhizum,173383,7004749,374717,Not in AquaX,NA
nanozostera muelleri,nanozostera muelleri,173384,7004901,1723149,Not in AquaX,NA
iravadia funerea,iravadia funerea,175095,7096276,607228,Not in AquaX,NA
faunus ater,faunus ater,175104,7097356,581169,Not in AquaX,NA
villorita corbiculoides,villorita corbiculoides,175074,7111436,1358676,Not in AquaX,NA
villorita cornucopia,villorita cornucopia,175075,7111823,1358678,Not in AquaX,NA
plectranthias chungchowensis,plectranthias chungchowensis,17604,7182421,312933,Not in AquaX,NA
microcephalophis cantoris,microcephalophis cantoris,176713,7288602,407684,No SDM,NA
hydrophis ocellatus,hydrophis ocellatus,176727,7291730,344068,Not in AquaX,NA
acrostichum aureum,acrostichum aureum,177110,7366131,235080,Not in AquaX,NA
sonneratia caseolaris,sonneratia caseolaris,178796,7608551,235109,Not in AquaX,NA
aegiceras corniculatum,aegiceras corniculatum,178797,7608891,235069,Not in AquaX,NA
laguncularia racemosa,laguncularia racemosa,178798,7609219,235050,Not in AquaX,NA
nypa fruticans,nypa fruticans,178800,7610085,234451,Not in AquaX,NA
aegialitis annulata,aegialitis annulata,178802,7610721,235078,Not in AquaX,NA
sonneratia alba,sonneratia alba,178804,7611432,235107,Not in AquaX,NA
xylocarpus moluccensis,xylocarpus moluccensis,178805,7611857,235066,Not in AquaX,NA
conocarpus erectus,conocarpus erectus,178806,7612125,418734,Not in AquaX,NA
heritiera globosa,heritiera globosa,178807,7612712,235118,Not in AquaX,NA
camptostemon philippinensis,camptostemon philippinensis,178808,7612909,344743,Not in AquaX,NA
avicennia rumphiana,avicennia rumphiana,178809,7613129,235042,Not in AquaX,NA
acrostichum danaeifolium,acrostichum danaeifolium,178810,7613396,234489,Not in AquaX,NA
avicennia germinans,avicennia germinans,178811,7613866,235037,Not in AquaX,NA
ceriops zippeliana,ceriops zippeliana,178812,7614493,742488,Not in AquaX,NA
acrostichum speciosum,acrostichum speciosum,178813,7614751,234490,Not in AquaX,NA
sonneratia ovata,sonneratia ovata,178814,7615033,235111,Not in AquaX,NA
heritiera fomes,heritiera fomes,178815,7615342,235117,Not in AquaX,NA
camptostemon schultzii,camptostemon schultzii,178818,7616160,235047,Not in AquaX,NA
rhizophora racemosa,rhizophora racemosa,178819,7616373,235096,Not in AquaX,NA
avicennia officinalis,avicennia officinalis,178820,7616950,235041,Not in AquaX,NA
bruguiera parviflora,bruguiera parviflora,178821,7617234,235084,Not in AquaX,NA
ceriops tagal,ceriops tagal,178822,7617531,235088,Not in AquaX,NA
avicennia schaueriana,avicennia schaueriana,178823,7617944,235043,Not in AquaX,NA
ceriops australis,ceriops australis,178824,7618310,344707,Not in AquaX,NA
rhizophora mucronata,rhizophora mucronata,178825,7618520,235095,Not in AquaX,NA
bruguiera exaristata,bruguiera exaristata,178826,7619018,235081,Not in AquaX,NA
sonneratia lanceolata,sonneratia lanceolata,178827,7619241,235305,Not in AquaX,NA
avicennia marina,avicennia marina,178828,7619457,235040,Not in AquaX,NA
cynometra iripa,cynometra iripa,178829,7619971,1591387,Not in AquaX,NA
avicennia alba,avicennia alba,178830,7620385,235034,Not in AquaX,NA
rhizophora samoensis,rhizophora samoensis,178831,7620672,235097,Not in AquaX,NA
acanthus ebracteatus,acanthus ebracteatus,178832,7621003,344739,Not in AquaX,NA
brownlowia tersa,brownlowia tersa,178835,7621783,1804899,Not in AquaX,NA
acanthus volubilis,acanthus volubilis,178837,7622285,344741,Not in AquaX,NA
pemphis acidula,pemphis acidula,178838,7622565,235061,Not in AquaX,NA
aegialitis rotundifolia,aegialitis rotundifolia,178839,7623021,235079,Not in AquaX,NA
bruguiera cylindrica,bruguiera cylindrica,178840,7623394,234496,Not in AquaX,NA
sonneratia apetala,sonneratia apetala,178841,7623713,235108,Not in AquaX,NA
excoecaria agallocha,excoecaria agallocha,178842,7623953,235057,Not in AquaX,NA
bruguiera sexangula,bruguiera sexangula,178843,7624351,235085,Not in AquaX,NA
avicennia integra,avicennia integra,178844,7624677,235038,Not in AquaX,NA
xylocarpus granatum,xylocarpus granatum,178845,7624881,235064,Not in AquaX,NA
lumnitzera racemosa,lumnitzera racemosa,178846,7625290,235053,Not in AquaX,NA
avicennia bicolor,avicennia bicolor,178847,7625682,235035,Not in AquaX,NA
brownlowia argentata,brownlowia argentata,178848,7625926,1804961,Not in AquaX,NA
osbornia octodonta,osbornia octodonta,178849,7626146,235073,Not in AquaX,NA
rhizophora stylosa,rhizophora stylosa,178850,7626520,235098,Not in AquaX,NA
heritiera littoralis,heritiera littoralis,178852,7627492,235119,Not in AquaX,NA
ceriops decandra,ceriops decandra,178853,7627935,235087,Not in AquaX,NA
lumnitzera littorea,lumnitzera littorea,178854,7628170,235052,Not in AquaX,NA
kandelia obovata,kandelia obovata,178855,7628562,394961,Not in AquaX,NA
aegiceras floridum,aegiceras floridum,178856,7628795,235070,Not in AquaX,NA
kandelia candel,kandelia candel,178857,7629021,235090,Not in AquaX,NA
bollmannia pawneea,bollmannia pawneea,183368,8100926,279937,Not in AquaX,NA
gobiesox daedaleus,gobiesox daedaleus,183448,8115284,275668,Not in AquaX,NA
eugerres periche,eugerres periche,183542,8131730,280742,Not in AquaX,NA
bollmannia longpinnus,bollmannia longpinnus,183762,8172110,713726,Not in AquaX,NA
melampus caffer,melampus caffer,184523,8286164,738194,Not in AquaX,NA
laemodonta amplicata,laemodonta amplicata,184576,8295380,1472042,Not in AquaX,NA
galatea nux,galatea nux,184590,8297885,494748,Not in AquaX,NA
galatea schwabi,galatea schwabi,184635,8305025,1460415,Not in AquaX,NA
galatea heukelomii,galatea heukelomii,184700,8317047,1599852,Not in AquaX,NA
thaumastocheles dochmiodon,thaumastocheles dochmiodon,185029,8354017,382869,Not in AquaX,NA
antipodarctus aoteanus,antipodarctus aoteanus,185048,8357859,383012,Not in AquaX,NA
anampses viridis,anampses viridis,187811,8635386,218922,Not in AquaX,NA
iravadia mahimensis,iravadia mahimensis,189103,8682362,578547,Not in AquaX,NA
cerithidea pliculosa,cerithidea pliculosa,189357,8720487,419535,Not in AquaX,NA
laemodonta punctigera,laemodonta punctigera,189378,8723474,574842,Not in AquaX,NA
ellobium chinense,ellobium chinense,189403,8726910,872447,Not in AquaX,NA
melampus striatus,melampus striatus,189417,8728854,1469732,Not in AquaX,NA
melampus coffeus,melampus coffeus,189424,8730261,581905,Not in AquaX,NA
salinator solida,salinator solida,189463,8735690,591281,Not in AquaX,NA
laemodonta striata,laemodonta striata,189480,8737685,740230,Not in AquaX,NA
assiminea obtusa,assiminea obtusa,189513,8742208,1567466,Not in AquaX,NA
ranella parthenopaeum,ranella parthenopaeum,19302,8850936,405086,Not in AquaX,NA
kuhlia rubens,kuhlia rubens,194894,8916515,278249,Not in AquaX,NA
scaevatula amancicoi,scaevatula amancioi,19938,9111230,434880,No SDM,NA
rhizophora apiculata,rhizophora apiculata,31382,9623321,235093,Not in AquaX,NA
serranus dewegeri,serranus dewegeri,39304,10187156,304875,Not in AquaX,NA
vanvoorstia bennettiana,vanvoorstia bennettiana,43993,10838671,374962,Not in AquaX,NA
xyrichtys trivittatus,xyrichtys trivittatus,61422,12479759,273609,Not in AquaX,NA
eussoia leptodonta,eussoia leptodonta,63442,12675989,405006,Not in AquaX,NA
tomichia tristis,tomichia tristis,63448,12677811,405099,Not in AquaX,NA
flabellum daphnense,flabellum daphnense,63581,12683824,1288888,Not in AquaX,NA
ectochaete perforans,ectochaete perforans,63583,12684173,404162,Not in AquaX,NA
rhizoclonium robustum,rhizoclonium robustum,63584,12684328,404159,Not in AquaX,NA
desmarestia tropica,desmarestia tropica,63585,12684515,375493,Not in AquaX,NA
dictyopteris diaphana,dictyopteris diaphana,63586,12684685,375489,Not in AquaX,NA
dictyota galapagensis,dictyota galapagensis,63587,12684867,377140,Not in AquaX,NA
dictyota major,dictyota major,63588,12685041,220785,Not in AquaX,NA
padina concrescens,padina concrescens,63589,12685219,375491,Not in AquaX,NA
spatoglossum ecuadoreanum,spatoglossum ecuadoreanum,63590,12685548,375486,Not in AquaX,NA
spatoglossum schmittii,spatoglossum schmittii,63591,12685707,375487,Not in AquaX,NA
zosterocarpus abyssicola,zosterocarpus abyssicola,63592,12685875,375482,Not in AquaX,NA
bifurcaria galapagensis,bifurcaria galapagensis,63593,12686056,374785,Not in AquaX,NA
sargassum albemarlense,sargassum albemarlense,63594,12686231,375500,Not in AquaX,NA
sargassum galapagense,sargassum galapagense,63595,12686392,495137,Not in AquaX,NA
sargassum setifolium,sargassum setifolium,63596,12686555,404138,Not in AquaX,NA
sargassum templetonii,sargassum templetonii,63597,12686720,495138,Not in AquaX,NA
eisenia galapagensis,eisenia galapagensis,63598,12686906,375494,Not in AquaX,NA
sporochnus rostratus,sporochnus rostratus,63599,12687105,375492,Not in AquaX,NA
asparagopsis svedelii,asparagopsis svedelii,63600,12693874,375507,Not in AquaX,NA
antithamnion veleroae,antithamnion veleroae,63601,12694178,376428,Not in AquaX,NA
callithamnion ecuadoreanum,callithamnion ecuadoreanum,63602,12694480,376425,Not in AquaX,NA
callithamnion epiphyticum,callithamnion epiphyticum,63603,12694824,376426,Not in AquaX,NA
ceramium hoodii,ceramium hoodii,63604,12695142,376448,Not in AquaX,NA
ceramium howellii,ceramium howellii,63605,12695373,375547,Not in AquaX,NA
ceramium prostratum,ceramium prostratum,63606,12695602,377025,Not in AquaX,NA
ceramium templetonii,ceramium templetonii,63607,12695795,377051,Not in AquaX,NA
pleonosporium complanatum,pleonosporium complanatum,63608,12696005,376447,Not in AquaX,NA
acrosorium papenfussii,acrosorium papenfussii,63609,12696272,376452,Not in AquaX,NA
austrofolium equatorianum,austrofolium equatorianum,63610,12696491,375722,Not in AquaX,NA
austrofolium howellii,austrofolium howellii,63611,12696689,375723,Not in AquaX,NA
myriogramme kylinii,myriogramme kylinii,63612,12696918,376449,Not in AquaX,NA
nitophyllum divaricatum,nitophyllum divaricatum,63613,12697142,376451,Not in AquaX,NA
phycodrina elegans,phycodrina elegans,63614,12697346,376177,Not in AquaX,NA
pseudolaingia hancockii,pseudolaingia hancockii,63615,12697574,373889,Not in AquaX,NA
alsidium pusillum,alsidium pusillum,63616,12697799,374155,Not in AquaX,NA
chondria flexicaulis,chondria flexicaulis,63617,12698013,376459,Not in AquaX,NA
laurencia congesta,laurencia congesta,63618,12698215,376457,Not in AquaX,NA
laurencia densissima,laurencia densissima,63619,12698454,376975,Not in AquaX,NA
laurencia ligulata,laurencia ligulata,63620,12698694,376998,Not in AquaX,NA
laurencia mediocris,laurencia mediocris,63621,12698926,404085,Not in AquaX,NA
laurencia oppositocladia,laurencia oppositocladia,63622,12699120,376458,Not in AquaX,NA
pterosiphonia paucicorticata,pterosiphonia paucicorticata,63623,12699366,404156,Not in AquaX,NA
amphiroa compressa,amphiroa compressa,63624,12699597,375528,Not in AquaX,NA
amphiroa crustiformis,amphiroa crustiformis,63625,12699805,376971,Not in AquaX,NA
amphiroa galapagensis,amphiroa galapagensis,63626,12700027,375526,Not in AquaX,NA
archaeolithothamnion crosslandii,archaeolithothamnion crosslandii,63627,12700222,404074,Not in AquaX,NA
goniolithon alternans,goniolithon alternans,63628,12700340,376547,Not in AquaX,NA
lithophyllum amplostratum,lithophyllum amplostratum,63629,12700449,375516,Not in AquaX,NA
lithophyllum complexum,lithophyllum complexum,63630,12700564,375517,Not in AquaX,NA
lithophyllum mutabile,lithophyllum mutabile,63631,12700670,375521,Not in AquaX,NA
lithophyllum rileyi,lithophyllum rileyi,63632,12700771,375520,Not in AquaX,NA
lithophyllum sancti-georgei,lithophyllum sancti-georgei,63633,12700886,375519,Not in AquaX,NA
tenarea erecta,tenarea erecta,63634,12701001,375522,Not in AquaX,NA
lithothamnion cottonii,lithothamnion cottonii,63635,12701133,375511,Not in AquaX,NA
lithothamnion pocillum,lithothamnion pocillum,63636,12701248,375512,Not in AquaX,NA
mesophyllum laxum,mesophyllum laxum,63637,12701363,375514,Not in AquaX,NA
chondrus albemarlensis,chondrus albemarlensis,63638,12701478,376422,Not in AquaX,NA
chondrus hancockii,chondrus hancockii,63639,12701596,376421,Not in AquaX,NA
kallymenia multiloba,kallymenia multiloba,63640,12701718,376414,Not in AquaX,NA
kallymenia setchellii,kallymenia setchellii,63641,12701839,376413,Not in AquaX,NA
pugetia latiloba,pugetia latiloba,63642,12701960,404158,Not in AquaX,NA
ahnfeltiopsis smithii,ahnfeltiopsis smithii,63643,12702063,375714,Not in AquaX,NA
gracilaria skottsbergii,gracilaria skottsbergii,63646,12702413,375979,Not in AquaX,NA
halymenia santamariae,halymenia santamariae,63647,12702553,376401,Not in AquaX,NA
pachymenia saxicola,pachymenia saxicola,63648,12702677,376403,Not in AquaX,NA
prionitis galapagensis,prionitis galapagensis,63649,12702797,376411,Not in AquaX,NA
prionitis hancockii,prionitis hancockii,63650,12702915,376410,Not in AquaX,NA
galaxaura barbata,galaxaura barbata,63651,12703033,375504,Not in AquaX,NA
galaxaura intermedia,galaxaura intermedia,63652,12703172,375506,Not in AquaX,NA
schizymenia ecuadoreana,schizymenia ecuadoreana,63653,12703293,372966,Not in AquaX,NA
sebdenia rubra,sebdenia rubra,63654,12703433,376417,Not in AquaX,NA
botryocladia darwinii,botryocladia darwinii,63655,12703550,375089,Not in AquaX,NA
rhodymenia decumbens,rhodymenia decumbens,63656,12703668,374130,Not in AquaX,NA
spartina alterniflora,spartina alterniflora,13491788,13491792,234072,Not in AquaX,NA
trigloporus lastoviza,trigloporus lastoviza,15623273,15623532,154462,Not in AquaX,NA
scarus pyrrostethus,scarus pyrrostethus,190749,17785330,308985,Not in AquaX,NA
callimachus youngorum,callimachus youngorum,18267928,18267932,550405,Not in AquaX,NA
perizona magna,perizona magna,19743072,19746717,528955,Not in AquaX,NA
bathyplotes golden-hindi,bathyplotes golden-hindi,19715612,19746822,529033,Not in AquaX,NA
amphigymnas multipes,amphigymnas multipes,19712826,19746857,529191,Not in AquaX,NA
holothuria huberti,holothuria huberti,19709100,19746862,529124,Not in AquaX,NA
synallactes pellucidus,synallactes pellucidus,19716630,19746890,528962,Not in AquaX,NA
argiodia maculata,argiodia maculata,19708753,19746935,529277,Not in AquaX,NA
holothuria albifasciatus,holothuria albifasciata,19708766,19746950,530262,Not in AquaX,NA
synallactes triplax,synallactes triplax,19716454,19746955,528829,Not in AquaX,NA
mesothuria marginata,mesothuria marginata,19743693,19746965,732435,Not in AquaX,NA
holothuria papillata,holothuria papillata,19711082,19746980,528764,Not in AquaX,NA
holothuria rathbunii,holothuria rathbunii,19711306,19747095,732387,Not in AquaX,NA
conus cacao,conus cacao,15307977,42830714,224291,Not in AquaX,NA
conus pseudocuneolus,conus pseudocuneolus,15307981,42830724,225019,Not in AquaX,NA
hyporthodus chabaudi,hyporthodus chabaudi,195291,44017815,1803577,Not in AquaX,NA
arctocephalus townsendi,arctocephalus townsendi,2061,45224420,255007,Not in AquaX,NA
arctocephalus forsteri,arctocephalus forsteri,41664,45230026,231420,Not in AquaX,NA
hyporthodus drummondhayi,hyporthodus drummondhayi,7854,46909143,1803571,Not in AquaX,NA
eugerres awlae,eugerres awlae,46109145,46959121,314368,Not in AquaX,NA
omobranchus lineolatus,omobranchus lineolatus,48342181,48344975,311391,Not in AquaX,NA
umbrina robinsoni,umbrina robinsoni,49218692,49232894,304420,Not in AquaX,NA
maasella edwardsi,maasella edwardsii,50011071,50605984,125420,SDM,NA
paretroplus polyactis,paretroplus polyactis,16238,58297577,1020098,Not in AquaX,NA
notopterus notopterus,notopterus notopterus,166433,60584003,281795,Not in AquaX,NA
cyclothone pseudoacclinidens,cyclothone pseudoacclinidens,60469890,60790425,306627,Not in AquaX,NA
bathophilus metallicus,bathophilus metallicus,60469323,60814390,158847,Not in AquaX,NA
melanostomias spilorhynchus,melanostomias spilorhynchus,60479354,60814779,306749,Not in AquaX,NA
erythrodiplax berenice,erythrodiplax berenice,49254470,65836144,874583,Not in AquaX,NA
carex paleacea,carex paleacea,64272648,67728970,577503,Not in AquaX,NA
equulites berbis,equulites berbis,75550952,75550962,1865516,Not in AquaX,NA
