sciname,aphia_id
Chrysaora plocamia,287210
Gammarus locusta,102281
Ageneiosus pardalis,1014533
Sula sula,212596
Melanocetus murrayi,126557
Musculus discors,140472
Paraleptopentacta elongata,1474372
Gymnothorax javanicus,217502
Symphurus chabanaudi,274239
Grateloupia gibbesii,372982
Centrophorus longipinnis,1385219
Thalasseus bengalensis,413039
Salmo trutta,127187
Lampris guttatus,126522
Boops boops,127047
Ariomma indica,219752
Necora puber,107398
Undaria pinnatifida,145721
Cetengraulis mysticetus,280092
Odontesthes bonariensis,281825
Pagrus caeruleostictus,127062
Sebastes capensis,221446
Homarus americanus,156134
Microcosmus vulgaris,103846
Larus canus,137141
Enallopsammia rostrata,135190
Themisto gaudichaudii,325384
Catharacta chilensis,NA
Acantharchus pomotis,293694
Aethotaxis mitopteryx,234660
Platydoras hancockii,1022365
Annamia normani,1015814
Taeniamia zosterophora,1021454
Ataxolepis apus,126408
Barbus haasi,1525641
Batrachocephalus mino,279878
Brachynectes fasciatus,279982
Caffrogobius agulhensis,219402
Carlhubbsia kidderi,1525356
Chaetodipterus faber,159703
Awaous fluviatilis,475063
Clariallabes attemsi,1525516
Coris gaimard,218960
Cubiceps capensis,159423
Dactylopterus volitans,127232
Dicotylichthys punctulatus,219969
Ecsenius aequalis,277646
Epinephelus heniochus,273855
Eumicrotremus taranetzi,274496
Galeus sauteri,271365
Gobiomorus dormitor,280896
Gymnothorax undulatus,217508
Hemibagrus baramensis,1018438
Pateobatis fai,1043416
Hypnos monopterygius,314648
Isopisthus altipinnis,NA
Labichthys yanoi,275442
Lepidocephalichthys annandalei,1012795
Limnichthys nitidus,219164
Lutjanus novemfasciatus,276544
Megalonibea fusca,281544
Mobula hypostoma,158530
Myoxocephalus octodecemspinosus,159520
Nemuroglanis lanceolatus,1019675
Notolabrus celidotus,281786
Giuris margaritaceus,318181
Oxylapia polli,1013423
Paralichthys adspersus,275806
Parupeneus macronemus,277817
Pherallodichthys meshimaensis,282236
Perissodus elaviae,NA
Poroclinus rothrocki,254385
Pseudancistrus barbatus,1017722
Pterochromis congicus,1019251
Dipturus johannisdavisi,271550
Zapteryx brevirostris,283212
Squalius alburnoides,1020902
Scleropages jardinii,991306
Semilabeo notabilis,1383101
Soleichthys siammakuti,282823
Stemonidium hypomelas,282881
Syngnathus typhle,127393
Thryssa dussumieri,275553
Trachinotus mookalee,273295
Typhlachirus caecus,283074
Ventrifossa nigrodorsalis,275601
Oncorhynchus aguabonita,1019567
Platymera gaudichaudii,440341
Thymops nilenta,1653867
Campylonotus rathbunae,342627
Palaemon gravieri,514449
Parapenaeus lanceolatus,377560
Metapenaeus suluensis,377543
Heterocarpus parvispina,515436
Charybdis feriatus,NA
Okutania anonycha,1468871
Sepiolina nipponensis,342396
Cyrtopleura costata,156840
Pteria hirundo,140891
Magallana cuttackensis,NA
Nodipecten subnodosus,394383
Dosinia exoleta,141911
Charonia lampas,141101
Calliostoma laugieri,141759
Mammilla melanostoma,569972
Phalium glaucum,217006
Natica adansoni,224855
Platanista gangetica,254967
Mnemiopsis leidyi,106401
Gymnogongrus tenuis,145659
Pterocladiella caerulescens,374576
Alosa curensis,300333
Lutjanus adetii,276519
Cathorops spixii,280049
Hypomesus nipponensis,279421
Peltorhamphus novaezeelandiae,282191
Einara macrolepis,126701
Pythonichthys microphthalmus,282526
Kaperangus microlepis,1486838
Yongeichthys thomasi,278115
Helcogramma steinitzi,279250
Ophichthus apicalis,217588
Thalassoma purpureum,212213
Cubiceps whiteleggii,273680
Cucumaria japonica,NA
Mesocentrotus nudus,591103
Hemiramphus saltator,272178
Gammaracanthus lacustris,489922
Bathyclarias nyasensis,1026421
Mergellus albellus,232039
Himantolophus groenlandicus,126545
Turtonia minuta,141875
Psolus phantapus,124710
Strophidon dorsalis,1433680
Symphurus elongatus,274241
Grateloupia lanceola,371072
Centrophorus seychellorum,388405
Amphioctopus arenicola,342271
Oncorhynchus gorbuscha,127182
Hoplostethus atlanticus,126402
Chrysoblephus cristiceps,218597
Seriolella brama,282755
Scyllarus arctus,107709
Lessonia nigrescens,373654
Coilia mystus,279082
Channa punctata,280129
Pagrus auriga,127061
Sebastes pinniger,274836
Chaceon maritae,234117
Monostroma nitidum,371800
Larus fuscus,137142
Solenosmilia variabilis,135168
Pallenopsis vanhoeffeni,240390
Thalassarche bulleri,225776
Similiparma lurida,889885
Aetobatus flagellum,278241
Amblyeleotris aurora,209272
Anodontiglanis dahli,991189
Archistes biseriatus,279679
Parateleopus indicus,1805557
Enteromius holotaenia,1470717
Batrachocottus baicalensis,1020418
Brachypetersius altus,1015203
Cairnsichthys rhombosomoides,1016078
Carnegiella marthae,1007272
Chaetodipterus lippei,276411
Chirocentrodon bleekerianus,280154
Clarias alluaudi,1017810
Coris julis,126963
Cubiceps gracilis,126990
Dactylopus dactylopus,278368
Dicrolene introniger,275895
Ecsenius lividanalis,277662
Epinephelus hexagonatus,218232
Rhynchocypris percnurus,1026590
Galeus schultzi,271366
Ctenogobius claytonii,276482
Gymnothorax unicolor,126301
Hemibarbus labeo,1015524
Maculabatis gerrardi,1042867
Hypoatherina barnesi,217884
Isopsetta isolepis,281189
Labidesthes sicculus,422550
Lepidogalaxias salamandroides,1013726
Greenwoodochromis abeelei,1525006
Lutjanus rivulatus,218494
Megupsilon aporus,1383637
Mobula kuhlii,217436
Myrichthys maculosus,217578
Neoaploactis tridorsalis,281672
Notolepis coatsi,234695
Ophioblennius atlanticus,126769
Oxylebius pictus,240743
Paralichthys albigutta,158825
Parupeneus multifasciatus,277820
Pherallodus indicus,277112
Plectobranchus evides,282283
Porocottus tentaculatus,279432
Pseudanos trimaculatus,1021340
Pterocryptis gangelica,1020459
Okamejei kenojei,279183
Glaucostegus cemiculus,1016062
Sarmarutilus rubilio,1418252
Scobinichthys granulatus,282705
Semotilus atromaculatus,590495
Solenostomus cyanopterus,217977
Stemonosudis elegans,220335
Syngnathus variegatus,127394
Thryssa encrasicholoides,158704
Trachinotus paitensis,273296
Typhleotris madagascariensis,1015600
Ventrifossa petersonii,275604
Oncorhynchus clarkii,274347
Glebocarcinus amphioetus,440383
Jasus paulensis,246323
Argis lar,254487
Palaemon longirostris,107615
Parapenaeus longipes,210399
Parapenaeopsis gracillima,377551
Heterocarpus affinis,515426
Podophthalmus vigil,208884
Berryteuthis magister,342286
Thysanoteuthis rhombus,141680
Atrina fragilis,146524
Scrobicularia plana,141424
Lopha cristagalli,216638
Pecten albicans,393865
Venus casina,141934
Charonia tritonis,141102
Calliostoma zizyphinum,141767
Mammilla sebae,569979
Gutturnium muricinum,220950
Thetystrombus latus,1428085
Platanista minor,NA
Arenicola defodiens,129867
Spirulina subsalsa,660753
Pterocladia heteroplatos,212193
Symbolophorus veranyi,126630
Lutjanus kasmira,218482
Lepophidium brevibarbe,275619
Salangichthys microdon,282650
Rhencus panamensis,320982
Leptoderma macrops,126703
Facciolella oxyrhynchus,126307
Branchiostegus semifasciatus,276741
Zebrasoma scopas,219679
Istigobius decoratus,219504
Opistognathus muscatensis,219137
Tetrosomus gibbosus,219915
Brama orcini,221417
Cucumaria frondosa,124612
Capsosiphon fulvescens,145935
Cleisthenes herzensteini,NA
Apherusa glacialis,102166
Aguarunichthys inpai,1384050
Larus michahellis,232052
Linophryne lucifer,126550
Timoclea ovata,141929
Leptosynapta inhaerens,124465
Xenomystax atrarius,283188
Symphurus undecimplerus,274280
Grateloupia turuturu,295880
Centrophorus westraliensis,398265
Amphioctopus exannulatus,535623
Oncorhynchus nerka,254569
Zeus faber,127427
Chrysoblephus gibbiceps,218598
Seriolella violacea,282760
Lithodes murrayi,241288
Fucus vesiculosus,145548
Lycengraulis grossidens,281446
Channa striata,280130
Petrus rupestris,218611
Scorpaena porcus,127247
Haliotis discus,397082
Laminaria hyperborea,145725
Larus glaucoides,137144
Goniocorella dumosa,290021
Nymphon brachyrhynchum,240140
Thalassarche cauta,225902
Abudefduf saxatilis,159288
Aetobatus narinari,217426
Amblygaster clupeoides,278995
Anomalochromis thomasi,1017217
Archocentrus centrarchus,1020252
Atelomycterus macleayi,279789
Labeobarbus johnstonii,1526111
Batrachoides liberiensis,278665
Brachyplatystoma filamentosum,279984
Eugnathogobius kabilia,1014412
Carpiodes carpio,890545
Chaetodipterus zonatus,276412
Chirocentrus nudus,212258
Clarias ngamensis,280203
Corvula macrops,280403
Cubiceps kotlyari,273676
Dactyloscopus crossotus,276397
Dicrossus maculatus,1015148
Ectodus descampsii,1019144
Epinephelus labriformis,273858
Eupetrichthys angustipes,280750
Gambusia affinis,159325
Gobiopsis liolepis,1803729
Gymnothorax vicinus,126302
Hemibates stenosoma,1018934
Urogymnus granulatus,989371
Hypodoras forficulatus,1016318
Isorineloricaria spinosissima,1466499
Labidochromis caeruleus,1013981
Lepidogobius lepidus,281292
Limnocottus bergianus,1015258
Lutjanus rufolineatus,276548
Meiacanthus abditus,279302
Mobula mobular,105858
Myripristis jacobus,159385
Neobola moeruensis,NA
Notolychnus valdiviae,126629
Ophiocara macrolepidotum,NA
Oxymetopon compressus,281958
Paralichthys brasiliensis,275808
Parupeneus pleurostigma,218656
Philypnodon grandiceps,1021044
Plectorhinchus cinctus,273485
Poroderma africanum,217649
Pseudanthias bimaculatus,218274
Pterodoras granulosus,1016627
Malacoraja kreffti,105877
Pseudobatos glaucostigma,1577351
Rypticus saponaceus,275963
Scolichthys greenwayi,1383617
Seriola carpenteri,126815
Solenostomus paradoxus,217976
Hypoatherina panatela,310979
Synodontis alberti,1019576
Thryssa hamiltonii,275555
Trachinotus rhodopus,273297
Typhlichthys subterraneus,1015002
Verasper moseri,283141
Oncorhynchus gilae,1014244
Romaleon antennarium,440397
Justitia longimana,382881
Crangon affinis,246272
Palaemon macrodactylus,181372
Parapenaeus sextuberculatus,210402
Penaeopsis eduardoi,377565
Heterocarpus hostilis,515432
Thalamita crenata,NA
Gonatopsis borealis,342326
Tremoctopus violaceus,141694
Atrina pectinata,140779
Pharus legumen,140736
Striostrea prismatica,506739
Pecten excavatus,393900
Dosinia lupinus,141912
Monoplex corrugatus,476518
Clanculus jussieui,141773
Tonna allium,208010
Monoplex nicobaricus,476529
Cymbium marmoratum,384771
Pontoporia blainvillei,254964
Marphysa sanguinea,130075
Alsidium helminthochorton,144785
Pterocladia lucida,371171
Ulva rigida,145990
Lutjanus lemniscatus,218485
Isostichopus badionotus,367868
Sebastolobus macrochir,282742
Iberochondrostoma lemmingii,1020895
Rouleina maderensis,126710
Hoplunnis punctata,275447
Alepes kleinii,273268
Acanthurus blochii,219639
Istigobius ornatus,219505
Opistognathus nigromarginatus,219136
Pristiapogon kallopterus,712696
Ateleopus japonicus,276690
Kuronezumia leonis,217771
Silvetia siliquosa,374119
Sebastes auriculatus,274773
Eusirus holmii,102200
Brachyplatystoma tigrinum,1524202
Larus melanocephalus,NA
Dosima fascicularis,106148
Spisula elliptica,140300
Thyone fusus,124670
Ophichthus triserialis,271987
Citharichthys platophrys,275693
Gymnogongrus durvillei,1356750
Scorpaena loppei,127244
Amphioctopus kagoshimensis,534098
Oncorhynchus kisutch,127184
Allocyttus niger,234810
Chrysoblephus anglicus,218595
Seriolella caerulea,282756
Lithodes ferox,240655
Durvillaea antarctica,373370
Alepocephalus bairdii,126682
Lates calcarifer,278957
Rhabdosargus globiceps,218624
Pontinus kuhlii,127240
Haliotis gigantea,367891
Ascophyllum nodosum,145541
Larus hyperboreus,137145
Aciculites pulchra,171181
Decolopoda australis,173243
Diomedea amsterdamensis,405082
Acanthemblemaria aspera,279443
Aetobatus ocellatus,278243
Amblygaster leiogaster,217440
Anomalops katoptron,279629
Archolaemus blax,1013183
Atelomycterus marmoratus,279790
Enteromius lineomaculatus,1470230
Batrachomoeus occidentalis,279881
Brachyplatystoma juruense,1026890
Calamopteryx goslinei,280019
Caspiomyzon wagneri,280039
Chaetodon aureofasciatus,273326
Chirodactylus brachydactylus,218871
Clarias theodorae,1017218
Corydoras aeneus,1014877
Cubiceps pauciradiatus,159424
Dadyanos insignis,280478
Dictyosoma temminckii,NA
Ectreposebastes imus,159566
Epinephelus lanceolatus,218224
Eupleurogrammus glossodon,280751
Heterophallus echeagarayi,NA
Gobiopterus brachypterus,280900
Gymnotus carapo,1020602
Hemibrycon dentatus,1017403
Brevitrygon imbricata,1042823
Paracentropogon rubripinnis,277237
Istiblennius bellus,219297
Labiobarbus leptocheilus,1026609
Lepidomeda vittata,1020375
Limnotilapia dardennii,1027001
Lutjanus sebae,218499
Mekongina erythrospila,1015046
Mobula munkiana,271482
Myripristis murdjan,217925
Neobythites analis,217811
Notolycodes schmidti,281793
Ophiogobius jenynsi,281898
Oxymonacanthus halli,220064
Paralichthys lethostigma,158829
Parupeneus porphyreus,218662
Pholidichthys anguis,282241
Plectorhinchus flavomaculatus,218549
Poroderma pantherinum,217650
Pseudanthias fasciatus,277451
Pterogobius elapoides,282497
Dipturus lanceorostratus,217394
Glaucostegus granulatus,280873
Sabanejewia balcanica,1016368
Scoliodon laticaudus,217364
Seriola fasciata,126817
Solivomer arenidens,282826
Stenobrachius leucopsarus,254363
Synodontis angelicus,1013961
Thryssa kammalensis,275556
Trachinotus stilbe,273298
Pimelodella kronei,1526124
Verasper variegatus,283142
Gobio gobio,154316
Cancer johngarthi,440379
Nupalirus japonicus,382884
Crangon alaskensis,515542
Palaemon maculatus,240838
Parapenaeus politus,377562
Trachysalambria longipes,377687
Pandalus amplus,1337980
Ranina ranina,209574
Gonatopsis makko,342328
Barnea truncata,156750
Pinna nobilis,140780
Solecurtus strigilatus,141544
Ostrea megodon,542159
Swiftopecten swiftii,393354
Pitar rudis,141926
Cabestana cutacea,141099
Steromphala adansonii,1039842
Tonna perdix,208014
Monoplex aquatilis,476516
Natica turtoni,NA
Sotalia fluviatilis,254982
Perinereis cultrifera,130408
Ceramium ciliatum,144537
Pterocladiella nana,376110
Hygophum hygomii,126603
Lutjanus timoriensis,401758
Barbonymus schwanefeldii,1021642
Diomedea antipodensis,405084
Scorpaena elongata,127242
Talismania antillarum,126711
Ariosoma anale,158565
Lutjanus endecacanthus,276533
Acanthurus mata,219651
Oxyurichthys papuensis,126921
Oplopomus oplopomus,219523
Ostorhinchus nigripes,1020825
Peprilus snyderi,276564
Athyonidium chilensis,848271
Brachyplatystoma rousseauxii,1021508
Acartia tonsa,362901
Pagurus prideaux,107239
Duopalatinus peruanus,1014651
Hydrocoloeus minutus,567449
Balanus balanus,106213
Cyrtodaria siliqua,140102
Botryllus schlosseri,103862
Myrichthys tigrinus,275489
Hippoglossina bollmani,275823
Halymenia formosa,211646
Bythaelurus naylori,1042809
Amphioctopus marginatus,534099
Salvelinus alpinus,127188
Allocyttus verrucosus,127422
Chrysoblephus puniceus,218600
Osphronemus goramy,281942
Paralomis formosa,369207
Asterfilopsis furcellata,1372921
Ilisha elongata,281160
Mycteroperca xenarcha,273886
Rhabdosargus sarba,218621
Trigla lyra,127266
Haliotis rubra,445354
Treptacantha barbata,NA
Xema sabini,137167
Poecillastra laminaris,170263
Colossendeis robusta,173208
Thalassarche melanophris,343995
Aaptosyax grypus,1011282
Aetomylaeus maculatus,217428
Amblygaster sirm,217439
Anoplagonus inermis,279630
Archoplites interruptus,1021622
Atherina breviceps,217877
Luciobarbus longiceps,1022203
Batrichthys albofasciatus,221350
Brachyplatystoma vaillantii,279985
Calamus arctifrons,275966
Caspiosoma caspium,126873
Chaetodon capistratus,159661
Chirodactylus grandis,218870
Clarias werneri,1018406
Corydoras paleatus,NA
Culaea inconstans,567530
Daector dowi,280479
Didogobius kochi,273432
Nannoperca vittata,1020471
Epinephelus latifasciatus,218214
Eupleurogrammus muticus,280752
Gammogobius steinitzi,126882
Gobiosoma bosc,159767
Gymnotus pantherinus,1526070
Hemicaranx amblyrhynchus,159640
Pateobatis jenkinsii,1043418
Hypogaleus hyugaensis,220020
Istigobius campbelli,278032
Labracinus cyclophthalmus,281242
Lepidonectes bimaculatus,712815
Linophryne algibarbata,159180
Lutjanus vitta,218483
Melamphaes acanthomus,274924
Mobula rochebrunei,NA
Myroconger compressus,281606
Neocentropogon aeglefinus,278571
Notopogon fernandezianus,278994
Ophioscion adustus,281900
Oxynotus bruniensis,271648
Paralichthys oblongus,NA
Paruroconger drachi,NA
Pholis gunnellus,126996
Plectorhinchus pictus,367252
Porogadus abyssalis,275634
Pyronotanthias parvirostris,1803576
Pteroidichthys amboinensis,282501
Dentiraja lemprieri,712395
Glaucostegus halavi,280874
Saccoderma melanostigma,1014515
Scolopsis bilineata,209219
Seriola hippos,276649
Canthophrys gongota,1026427
Stenogobius beauforti,1018325
Synodontis contractus,1013208
Thryssa malabarica,212288
Trachinotus teraia,273299
Typhlobarbus nudiventris,1012240
Verilus sordidus,283143
Halieutaea stellata,220344
Ethusa ciliatifrons,440433
Linuparus somniosus,210644
Neocrangon communis,423552
Palaemon northropi,421690
Daphnia jollyi,NA
Solenocera melantho,377669
Pantomus affinis,514363
Carpilius maculatus,209151
Gonatus fabricii,153097
Barnea subtruncata,506981
Gari elongata,213519
Latona cuneata,1476861
Crassostrea columbiensis,506703
Zygochlamys delicatula,393701
Rostrimacoma cancellata,879854
Monoplex parthenopeus,476531
Turritellinella tricarinata,1381415
Tonna sulcosa,208013
Monoplex intermedius,476522
Sinum concavum,225301
Sousa chinensis,220226
Perinereis rullieri,130413
Ellisolandia elongata,732248
Orthogonacladia madagascariense,1372951
Aequorea forskalea,117270
Etelis radiosus,276518
Spirula spirula,141548
Diomedea dabbenena,379381
Scorpaena maderensis,274721
Talismania homoptera,126712
Uroconger syringinus,158574
Scolopsis lineata,276786
Benthodesmus tenuis,159834
Oxyurichthys tentacularis,219529
Ostracion cyanurus,219909
Anampses caeruleopunctatus,218920
Paragaleus longicaudatus,1577342
Lepidopsetta polyxystra,281307
Rajella kukujevi,105895
Ebalia tumefacta,107302
Cancer porteri,440381
Pimelodus albofasciatus,1012875
Larus genei,NA
Megabalanus azoricus,106224
Pododesmus patelliformis,138751
Ascidia virginea,103717
Strongylura incisa,275981
Pseudorhombus diplospilus,277077
Hormophysa cuneiformis,372019
Onychostoma macrolepis,1020562
Amphioctopus mototi,535841
Salvelinus namaycush,567548
